Year,NOC,Continent,PIB,Medals,PIB/MEDALS
1996,TGO,Africa,1465448290.34132,0,0.0
1996,THA,Asia,183035114648.4,2,91517557324.2
1996,TJK,Asia,1043654822.33503,0,0.0
1996,TKM,Asia,2378759975.44506,0,0.0
1996,TON,Oceania,222100576.345483,1,222100576.345483
1996,TTO,North America,5759537726.26601,2,2879768863.133005
1996,TUN,Africa,19587322786.1105,1,19587322786.1105
1996,TUR,Asia,181475555282.555,6,30245925880.42583
1996,TZA,Africa,6496195450.61034,0,0.0
1996,UGA,Africa,6044585326.938,1,6044585326.938
1996,UKR,Europe,44558075977.0429,34,1310531646.3836148
1996,URY,South America,20515543039.2132,0,0.0
1996,USA,North America,8073122000000.0,259,31170355212.355213
1996,UZB,Asia,13948892215.5689,2,6974446107.78445
1996,VCT,North America,331488888.888889,0,0.0
1996,VEN,South America,70543211119.099,0,0.0
1996,VNM,Asia,24657470574.7501,0,0.0
1996,VUT,Oceania,261370044.486614,0,0.0
1996,WSM,Oceania,249908970.658971,0,0.0
1996,YEM,Asia,5785685310.86668,0,0.0
1996,ZAF,Africa,163236785802.34,5,32647357160.468
1996,ZMB,Africa,3597220962.00017,1,3597220962.00017
1996,ZWE,Africa,8553146600.0,0,0.0
1998,AND,Europe,1211932397.81713,0,0.0
1998,ARG,South America,298948250000.0,0,0.0
1998,ARM,Asia,1893726437.26462,0,0.0
1998,AUS,Oceania,399404463135.047,1,399404463135.047
1998,AUT,Europe,218259904401.956,20,10912995220.0978
1998,AZE,Asia,4446368570.6901,0,0.0
1998,BEL,Europe,258528339631.029,1,258528339631.029
1998,BGR,Europe,15030695296.5235,1,15030695296.5235
1998,BIH,Europe,4116699437.4041,0,0.0
1998,BLR,Europe,15222012660.4232,2,7611006330.2116
1998,BMU,North America,3130748000.0,0,0.0
1998,BRA,South America,863711007325.493,0,0.0
1998,CAN,North America,634000000000.0,49,12938775510.204082
1998,CHE,Europe,303882354117.809,14,21705882436.98636
1998,CHL,South America,81995304456.1038,0,0.0
1998,CHN,Asia,1029043097558.91,14,73503078397.065
1998,CYP,Europe,10248617647.0588,0,0.0
1998,CZE,Europe,66807429711.411,23,2904670857.0178695
1998,DEU,Europe,2238990774702.68,44,50886153970.51546
1998,DNK,Europe,176991934992.837,5,35398386998.5674
1998,ESP,Europe,619214834614.099,0,0.0
1998,EST,Europe,5674080542.88575,0,0.0
1998,FIN,Europe,134038718291.055,58,2311012384.328534
1998,FRA,Europe,1503108739159.44,15,100207249277.29599
1998,GBR,Europe,1653391851606.49,4,413347962901.6225
1998,GEO,Asia,3613541516.765,0,0.0
1998,GRC,Europe,144428172489.335,0,0.0
1998,HRV,Europe,25792876643.5087,0,0.0
1998,HUN,Europe,48706787306.2574,0,0.0
1998,IND,Asia,421351477504.743,0,0.0
1998,IRL,Europe,90199410115.5097,0,0.0
1998,IRN,Asia,110276913362.508,0,0.0
1998,ISL,Europe,8503693098.62271,0,0.0
1998,ISR,Asia,115999082655.72,0,0.0
1998,ITA,Europe,1270052525928.4,17,74708972113.43529
1998,JAM,North America,8787195622.43502,0,0.0
1998,JPN,Asia,4098362709531.24,13,315258669963.9415
1998,KAZ,Asia,22135254836.0031,2,11067627418.00155
1998,KEN,Africa,14093998843.7334,0,0.0
1998,KGZ,Asia,1645963749.83146,0,0.0
1998,KOR,Asia,383330931042.356,12,31944244253.529667
1998,LIE,Europe,2479721340.8746,0,0.0
1998,LTU,Europe,11239547690.9797,0,0.0
1998,LUX,Europe,20150053345.1878,0,0.0
1998,LVA,Europe,7166275467.65161,0,0.0
1998,MCO,Europe,2934498443.40672,0,0.0
1998,MDA,Europe,1698717504.65549,0,0.0
1998,MKD,Europe,3765747304.98681,0,0.0
1998,MNG,Asia,1124440248.9783,0,0.0
1998,NLD,Europe,438008220395.468,11,39818929126.860725
1998,NOR,Europe,154163364302.66,40,3854084107.5665
1998,NZL,Oceania,56227169851.0448,0,0.0
1998,POL,Europe,174685791563.561,0,0.0
1998,PRI,North America,54086400000.0,0,0.0
1998,PRT,Europe,123946327916.296,0,0.0
1998,ROU,Europe,41694118972.5101,0,0.0
1998,RUS,Europe,270955486862.442,52,5210682439.662346
1998,SVK,Europe,29856000671.216,0,0.0
1998,SVN,Europe,22146231967.6861,0,0.0
1998,SWE,Europe,270809066780.714,7,38687009540.102
1998,TTO,North America,6043694330.21609,0,0.0
1998,TUR,Asia,275967393939.394,0,0.0
1998,UKR,Europe,41883241477.8526,1,41883241477.8526
1998,URY,South America,25385928188.7719,0,0.0
1998,USA,North America,9062818202000.0,34,266553476529.41177
1998,UZB,Asia,14988971210.8383,0,0.0
1998,VEN,South America,91331203433.1629,0,0.0
1998,ZAF,Africa,152982541794.042,0,0.0
2000,ABW,North America,1873184357.5419,0,0.0
2000,AGO,Africa,9129594818.60749,0,0.0
2000,ALB,Europe,3480355258.04122,0,0.0
2000,AND,Europe,1429049198.45218,0,0.0
2000,ARE,Asia,104337372362.151,0,0.0
2000,ARG,South America,284203750000.0,20,14210187500.0
2000,ARM,Asia,1911563668.85006,1,1911563668.85006
2000,ATG,North America,826370370.37037,0,0.0
2000,AUS,Oceania,415576210513.094,183,2270908254.1699123
2000,AUT,Europe,197289625479.906,4,49322406369.9765
2000,AZE,Asia,5272798390.70183,3,1757599463.5672767
2000,BDI,Africa,870486065.883137,0,0.0
2000,BEL,Europe,236792460312.471,7,33827494330.353
2000,BEN,Africa,3519991326.48464,0,0.0
2000,BFA,Africa,2968369991.46729,0,0.0
2000,BGD,Asia,53369787318.6245,0,0.0
2000,BGR,Europe,13245833843.5454,13,1018910295.6573385
2000,BHS,North America,8076470000.0,11,734224545.4545455
2000,BIH,Europe,5567405605.27555,0,0.0
2000,BLR,Europe,12736856827.9847,22,578948037.6356682
2000,BLZ,North America,832072450.0,0,0.0
2000,BMU,North America,3480219000.0,0,0.0
2000,BOL,South America,8397912525.26886,0,0.0
2000,BRA,South America,655448188259.351,48,13655170588.736479
2000,BRB,North America,3059500000.0,1,3059500000.0
2000,BRN,Asia,6001153306.2645,0,0.0
2000,BRN,Asia,9062898936.17021,0,0.0
2000,BTN,Asia,424464089.897641,0,0.0
2000,BWA,Africa,5788329609.15755,0,0.0
2000,CAF,Africa,916777282.651168,0,0.0
2000,CAN,North America,744773415931.587,31,24024948901.018936
2000,CHE,Europe,279841151705.353,14,19988653693.239502
2000,CHL,South America,78249883995.6255,17,4602934352.683853
2000,CHN,Asia,1211346869600.41,79,15333504678.486202
2000,CIV,Africa,16577533355.4395,0,0.0
2000,CMR,Africa,10566578952.7857,18,587032164.04365
2000,COD,Africa,19088046305.7971,0,0.0
2000,COG,Africa,3227927697.43665,0,0.0
2000,COL,South America,99886577330.7271,1,99886577330.7271
2000,COM,Africa,351136568.441921,0,0.0
2000,CPV,Africa,539227277.626411,0,0.0
2000,CRI,North America,15013629658.6521,2,7506814829.32605
2000,CUB,North America,30565400000.0,65,470236923.0769231
2000,CYP,Europe,9985844486.33365,0,0.0
2000,CZE,Europe,61828166496.0941,9,6869796277.343789
2000,DEU,Europe,1947981991011.77,118,16508321957.726864
2000,DJI,Africa,551230861.856505,0,0.0
2000,DMA,North America,333470370.37037,0,0.0
2000,DNK,Europe,164158739097.623,25,6566349563.90492
2000,DOM,North America,24305717541.6371,0,0.0
2000,DZA,Africa,54790392746.1939,5,10958078549.238781
2000,ECU,South America,18327764882.4412,0,0.0
2000,EGY,Africa,99838543960.0763,0,0.0
2000,ERI,Africa,706370815.584416,0,0.0
2000,ESP,Europe,598363313494.903,42,14246745559.40245
2000,EST,Europe,5686579747.53524,3,1895526582.5117466
2000,ETH,Africa,8242392103.68061,8,1030299012.9600762
2000,FIN,Europe,126019543413.334,5,25203908682.6668
2000,FJI,Oceania,1678239218.26553,0,0.0
2000,FRA,Europe,1365639660792.16,66,20691510012.002422
2000,FSM,Oceania,233271800.0,0,0.0
2000,GAB,Africa,5080483463.99928,0,0.0
2000,GBR,Europe,1662127402027.54,54,30780137074.584076
2000,GEO,Asia,3057475335.18846,6,509579222.53141
2000,GHA,Africa,4983024408.14828,0,0.0
2000,GIN,Africa,2995361140.63217,0,0.0
2000,GMB,Africa,782915402.421095,0,0.0
2000,GNB,Africa,371095510.047761,0,0.0
2000,GNQ,Africa,1045998496.43872,0,0.0
2000,GRC,Europe,130457756628.436,18,7247653146.024222
2000,GRD,North America,520044370.37037,0,0.0
2000,GTM,North America,19288827158.9035,0,0.0
2000,GUY,South America,712667896.727512,0,0.0
2000,HKG,Asia,171668164082.555,0,0.0
2000,HND,North America,7186650135.43927,0,0.0
2000,HRV,Europe,21839780971.0268,10,2183978097.1026797
2000,HTI,North America,6813577558.17628,0,0.0
2000,HUN,Europe,47218405892.4258,53,890913318.725015
2000,IDN,Asia,165021012077.81,8,20627626509.72625
2000,IND,Asia,468394937262.37,1,468394937262.37
2000,IRL,Europe,100207610429.909,1,100207610429.909
2000,IRN,Asia,109591707802.216,4,27397926950.554
2000,IRQ,Asia,48364250943.9051,0,0.0
2000,ISL,Europe,9025660361.75842,1,9025660361.75842
2000,ISR,Asia,132455662080.298,1,132455662080.298
2000,ITA,Europe,1146676894209.73,65,17641182987.842
2000,JAM,North America,9005064474.93003,23,391524542.3882622
2000,JOR,Asia,8460424400.56418,0,0.0
2000,JPN,Asia,4968359075956.59,44,112917251726.28613
2000,KAZ,Asia,18291994909.0044,7,2613142129.8577714
2000,KEN,Africa,12705357103.0056,7,1815051014.7150857
2000,KGZ,Asia,1369688498.06778,1,1369688498.06778
2000,KHM,Asia,3654031716.26881,0,0.0
2000,KNA,North America,421695769.843918,0,0.0
2000,KOR,Asia,576178114168.494,73,7892850879.020466
2000,KWT,Asia,37712842242.5033,1,37712842242.5033
2000,LAO,Asia,1731198022.45494,0,0.0
2000,LBN,Asia,17260364842.4544,0,0.0
2000,LBR,Africa,874000000.0,0,0.0
2000,LBY,Africa,38270206950.41,0,0.0
2000,LCA,North America,932592592.592592,0,0.0
2000,LIE,Europe,2483953102.79488,0,0.0
2000,LKA,Asia,16330814179.9766,1,16330814179.9766
2000,LSO,Africa,887295267.875155,0,0.0
2000,LTU,Europe,11524776866.6379,17,677928050.9786999
2000,LUX,Europe,21230182989.3036,0,0.0
2000,LVA,Europe,7958852838.93395,3,2652950946.311317
2000,MAR,Africa,38857251336.3448,5,7771450267.268961
2000,MCO,Europe,2647885848.5351,0,0.0
2000,MDA,Europe,1288429391.79951,2,644214695.899755
2000,MDG,Africa,4629247090.97816,0,0.0
2000,MDV,Asia,624337145.284622,0,0.0
2000,MEX,North America,707906744574.644,6,117984457429.10735
2000,MKD,Europe,3772857145.0248,1,3772857145.0248
2000,MLI,Africa,2961484953.73364,0,0.0
2000,MLT,Europe,4069515579.07114,0,0.0
2000,MMR,Asia,6849321645.95623,0,0.0
2000,MNG,Asia,1136896123.61298,0,0.0
2000,MOZ,Africa,5656473652.41147,1,5656473652.41147
2000,MRT,Africa,1779523344.34106,0,0.0
2000,MUS,Africa,4663313620.01707,0,0.0
2000,MWI,Africa,1743506531.32652,0,0.0
2000,MYS,Asia,93789736842.1053,0,0.0
2000,NAM,Africa,3922247989.85562,0,0.0
2000,NER,Africa,2241753120.21267,0,0.0
2000,NGA,Africa,69448756932.5833,8,8681094616.572912
2000,NIC,North America,5107329007.0922,0,0.0
2000,NLD,Europe,417479337444.707,79,5284548575.249455
2000,NOR,Europe,171247131268.604,43,3982491424.851256
2000,NPL,Asia,5494252207.90502,0,0.0
2000,NZL,Oceania,52623281956.7031,4,13155820489.175776
2000,OMN,Asia,19507452535.7607,0,0.0
2000,PAK,Asia,82017743416.2841,0,0.0
2000,PAN,North America,12304115000.0,0,0.0
2000,PER,South America,51744749133.213,0,0.0
2000,PHL,Asia,83669693589.1547,0,0.0
2000,PLW,Oceania,146297500.0,0,0.0
2000,PNG,Oceania,3521339699.07407,0,0.0
2000,POL,Europe,172219461126.067,24,7175810880.252791
2000,PRI,North America,61701800000.0,0,0.0
2000,PRT,Europe,118605192877.388,2,59302596438.694
2000,PRY,South America,8855705139.55857,0,0.0
2000,QAT,Asia,17759890109.8901,1,17759890109.8901
2000,ROU,Europe,37253259016.9976,46,809853456.8912522
2000,RUS,Europe,259710142196.943,187,1388824289.8232245
2000,RWA,Africa,2067579822.43604,0,0.0
2000,SAU,Asia,189514926213.333,2,94757463106.6665
2000,SDN,Africa,12257418326.0734,0,0.0
2000,SEN,Africa,6013184809.23898,0,0.0
2000,SGP,Asia,96074477958.2367,0,0.0
2000,SLB,Oceania,419845231.77897,0,0.0
2000,SLE,Africa,635874002.198748,0,0.0
2000,SLV,North America,11784927700.0,0,0.0
2000,SMR,Europe,1005159388.24397,0,0.0
2000,SUR,South America,947671969.69697,0,0.0
2000,SVK,Europe,29242558796.5507,6,4873759799.425117
2000,SVN,Europe,20289627636.6767,3,6763209212.225567
2000,SWE,Europe,262835454366.855,32,8213607948.964219
2000,SWZ,Africa,1738100853.05052,0,0.0
2000,SYC,Africa,614879764.780006,0,0.0
2000,SYR,Asia,80590022271.7149,0,0.0
2000,TCD,Africa,1388506726.62093,0,0.0
2000,TGO,Africa,1491891107.95711,0,0.0
2000,THA,Asia,126392233706.79,3,42130744568.93
2000,TJK,Asia,860521119.298753,0,0.0
2000,TKM,Asia,2904662604.82053,0,0.0
2000,TON,Oceania,204849612.592276,0,0.0
2000,TTO,North America,8154338232.95978,2,4077169116.47989
2000,TUN,Africa,21473261837.0176,0,0.0
2000,TUR,Asia,274302959053.103,5,54860591810.6206
2000,TZA,Africa,13375976353.6994,0,0.0
2000,UGA,Africa,6193246837.09687,0,0.0
2000,UKR,Europe,32375280320.5765,35,925008009.1593286
2000,URY,South America,22823255801.8447,1,22823255801.8447
2000,USA,North America,10250947997000.0,242,42359289243.80165
2000,UZB,Asia,13760513969.314,4,3440128492.3285
2000,VCT,North America,427946038.687133,0,0.0
2000,VEN,South America,117140723529.412,0,0.0
2000,VNM,Asia,31172518403.3162,1,31172518403.3162
2000,VUT,Oceania,272014693.050806,0,0.0
2000,WSM,Oceania,258856138.707307,0,0.0
2000,YEM,Asia,9652436179.64605,0,0.0
2000,ZAF,Africa,151753369491.916,5,30350673898.383198
2000,ZMB,Africa,3600683039.73254,0,0.0
2000,ZWE,Africa,6689957600.0,0,0.0
2002,AND,Europe,1755910031.99699,0,0.0
2002,ARG,South America,97724004251.8602,0,0.0
2002,ARM,Asia,2376335048.39976,0,0.0
2002,AUS,Oceania,395342716617.832,2,197671358308.916
2002,AUT,Europe,214394866675.24,20,10719743333.762
2002,AZE,Asia,6235856819.58445,0,0.0
2002,BEL,Europe,258383599375.177,0,0.0
2002,BGR,Europe,16402846413.0958,3,5467615471.031934
2002,BIH,Europe,6728771318.57555,0,0.0
2002,BLR,Europe,14594249022.8922,1,14594249022.8922
2002,BMU,North America,3937228000.0,0,0.0
2002,BRA,South America,509795270685.19,0,0.0
2002,CAN,North America,760649334098.005,74,10279045055.378447
2002,CHE,Europe,310175772488.13,24,12923990520.33875
2002,CHL,South America,70294892400.0639,0,0.0
2002,CHN,Asia,1470550015077.93,16,91909375942.37062
2002,CMR,Africa,12417251815.8801,0,0.0
2002,CRI,North America,16578820687.2881,0,0.0
2002,CYP,Europe,11420227884.6154,0,0.0
2002,CZE,Europe,82196001050.7474,3,27398667016.915802
2002,DEU,Europe,2078484517474.51,61,34073516679.91
2002,DNK,Europe,178635163717.431,0,0.0
2002,ESP,Europe,708756677088.629,0,0.0
2002,EST,Europe,7367975887.72723,3,2455991962.575743
2002,FIN,Europe,140404460203.138,13,10800343092.549076
2002,FJI,Oceania,1833279985.36741,0,0.0
2002,FRA,Europe,1501409382971.38,15,100093958864.75865
2002,GBR,Europe,1784076738609.11,6,297346123101.5184
2002,GEO,Asia,3395728013.84524,0,0.0
2002,GRC,Europe,154564203586.954,0,0.0
2002,HKG,Asia,166349228737.386,0,0.0
2002,HRV,Europe,27074550257.8118,4,6768637564.45295
2002,HUN,Europe,67608919144.3684,0,0.0
2002,IND,Asia,514937948870.08,0,0.0
2002,IRL,Europe,128596035288.401,0,0.0
2002,IRN,Asia,128626917503.72,0,0.0
2002,ISL,Europe,9318395054.85934,0,0.0
2002,ISR,Asia,121148475241.673,0,0.0
2002,ITA,Europe,1276769338449.3,21,60798539926.15714
2002,JAM,North America,9719017925.92929,0,0.0
2002,JPN,Asia,4182846045873.61,2,2091423022936.805
2002,KAZ,Asia,24636593223.3467,0,0.0
2002,KEN,Africa,13147743910.7241,0,0.0
2002,KGZ,Asia,1605643104.73021,0,0.0
2002,KOR,Asia,627246081417.004,7,89606583059.572
2002,LBN,Asia,19152238805.9701,0,0.0
2002,LIE,Europe,2688630822.53304,0,0.0
2002,LTU,Europe,14259781159.0119,0,0.0
2002,LVA,Europe,9557031605.27512,0,0.0
2002,MCO,Europe,2968987019.23077,0,0.0
2002,MDA,Europe,1661818168.4226,0,0.0
2002,MEX,North America,772106378935.377,0,0.0
2002,MKD,Europe,4018365247.44444,0,0.0
2002,MNG,Asia,1396555719.97409,0,0.0
2002,NLD,Europe,473861980070.981,8,59232747508.87263
2002,NOR,Europe,195524186477.617,41,4768882597.015049
2002,NPL,Asia,6050875806.66403,0,0.0
2002,NZL,Oceania,66627729311.4495,0,0.0
2002,POL,Europe,199072058823.529,2,99536029411.7645
2002,ROU,Europe,46066101951.2933,0,0.0
2002,RUS,Europe,345470494417.863,38,9091328800.470078
2002,SMR,Europe,1168269230.76923,0,0.0
2002,SVK,Europe,35297794385.6863,0,0.0
2002,SVN,Europe,23489890274.3142,4,5872472568.57855
2002,SWE,Europe,266849061835.659,26,10263425455.217653
2002,THA,Asia,134300851255.002,0,0.0
2002,TJK,Asia,1221120798.81336,0,0.0
2002,TTO,North America,9008273720.93395,0,0.0
2002,TUR,Asia,240253216295.117,0,0.0
2002,UKR,Europe,43956369917.0202,0,0.0
2002,USA,North America,10929112955000.0,84,130108487559.5238
2002,UZB,Asia,9687788512.80184,0,0.0
2002,VEN,South America,92893587733.6549,0,0.0
2002,VIR,North America,3262000000.0,0,0.0
2002,ZAF,Africa,129088132201.846,0,0.0
2004,ABW,North America,2254748603.35196,0,0.0
2004,AFG,Asia,5226778808.89209,0,0.0
2004,AGO,Africa,23552047248.4301,0,0.0
2004,ALB,Europe,7184685781.51876,0,0.0
2004,AND,Europe,2894921777.99851,0,0.0
2004,ARE,Asia,147824370319.946,1,147824370319.946
2004,ARG,South America,164657930452.787,49,3360365927.6078978
2004,ARM,Asia,3576615240.41616,0,0.0
2004,ASM,Oceania,509000000.0,0,0.0
2004,ATG,North America,919729629.62963,0,0.0
2004,AUS,Oceania,614166310997.297,157,3911887331.1929746
2004,AUT,Europe,301457562038.541,8,37682195254.81763
2004,AZE,Asia,8680370408.05943,5,1736074081.6118858
2004,BDI,Africa,915257323.3961,0,0.0
2004,BEL,Europe,369214712443.206,3,123071570814.402
2004,BEN,Africa,6190270756.13743,0,0.0
2004,BFA,Africa,5451688868.42974,0,0.0
2004,BGD,Asia,65108544250.0425,0,0.0
2004,BGR,Europe,26157894736.8421,17,1538699690.4024763
2004,BHS,North America,9055290000.0,2,4527645000.0
2004,BIH,Europe,10157553968.254,0,0.0
2004,BLR,Europe,23144351851.8519,15,1542956790.1234598
2004,BLZ,North America,1057653620.03465,0,0.0
2004,BMU,North America,4484703000.0,0,0.0
2004,BOL,South America,8773451751.5121,0,0.0
2004,BRA,South America,669289321944.516,40,16732233048.6129
2004,BRB,North America,3444500000.0,0,0.0
2004,BRN,Asia,7872333215.00414,0,0.0
2004,BRN,Asia,13150159574.4681,0,0.0
2004,BTN,Asia,682523857.01677,0,0.0
2004,BWA,Africa,8957467706.5354,0,0.0
2004,CAF,Africa,1272360516.62022,0,0.0
2004,CAN,North America,1026690238278.25,17,60393543428.132355
2004,CHE,Europe,405531321270.607,7,57933045895.801
2004,CHL,South America,99079230169.6389,4,24769807542.409725
2004,CHN,Asia,1955347004965.69,94,20801563882.613724
2004,CIV,Africa,23510577108.2304,0,0.0
2004,CMR,Africa,18826215278.057,1,18826215278.057
2004,COD,Africa,10297483481.223,0,0.0
2004,COG,Africa,4656974937.55227,0,0.0
2004,COL,South America,117081522349.677,2,58540761174.8385
2004,COM,Africa,633706149.25026,0,0.0
2004,CPV,Africa,924318490.7598,0,0.0
2004,CRI,North America,18610594846.2083,0,0.0
2004,CUB,North America,38203000000.0,62,616177419.3548387
2004,CYP,Europe,17320552500.0,0,0.0
2004,CZE,Europe,119814434353.575,13,9216494950.275
2004,DEU,Europe,2814353869359.08,149,18888281002.409935
2004,DMA,North America,367200000.0,0,0.0
2004,DNK,Europe,251373002954.382,29,8668034584.633862
2004,DOM,North America,22322395368.0274,1,22322395368.0274
2004,DZA,Africa,85332581188.6107,0,0.0
2004,ECU,South America,36591661000.0,0,0.0
2004,EGY,Africa,78782467532.4675,5,15756493506.4935
2004,ERI,Africa,1109054005.43971,1,1109054005.43971
2004,ESP,Europe,1069055675273.75,30,35635189175.791664
2004,EST,Europe,12145911801.2422,3,4048637267.080734
2004,ETH,Africa,10131187261.4421,7,1447312465.9203
2004,FIN,Europe,197479443979.151,2,98739721989.5755
2004,FJI,Oceania,2708078476.63012,0,0.0
2004,FRA,Europe,2119633181634.37,53,39993078898.7617
2004,FSM,Oceania,240236000.0,0,0.0
2004,GAB,Africa,7770219479.72648,0,0.0
2004,GBR,Europe,2421814353716.59,57,42487971117.83491
2004,GEO,Asia,5125365191.98664,4,1281341297.99666
2004,GHA,Africa,8881368538.07671,0,0.0
2004,GIN,Africa,3635458132.65317,0,0.0
2004,GMB,Africa,961900106.892751,0,0.0
2004,GNB,Africa,532062927.382438,0,0.0
2004,GNQ,Africa,4410764338.66733,0,0.0
2004,GRC,Europe,240963562236.127,31,7773018136.649259
2004,GRD,North America,599118592.592593,0,0.0
2004,GTM,North America,23577286226.6407,0,0.0
2004,GUM,Oceania,3869000000.0,0,0.0
2004,GUY,South America,787814379.183843,0,0.0
2004,HKG,Asia,169099768875.193,2,84549884437.5965
2004,HND,North America,8869311410.95131,0,0.0
2004,HRV,Europe,41958833541.0995,21,1998039692.4333096
2004,HTI,North America,6036959914.72398,0,0.0
2004,HUN,Europe,104141042625.791,40,2603526065.644775
2004,IDN,Asia,256836875295.452,5,51367375059.0904
2004,IND,Asia,709148514804.659,1,709148514804.659
2004,IRL,Europe,194372115041.065,0,0.0
2004,IRN,Asia,190043433964.841,6,31673905660.806835
2004,IRQ,Asia,36627901762.063,0,0.0
2004,ISL,Europe,13825302535.7699,0,0.0
2004,ISR,Asia,135571348058.902,2,67785674029.451
2004,ITA,Europe,1806542968545.56,104,17370605466.784233
2004,JAM,North America,10174664853.9476,13,782666527.2267385
2004,JOR,Asia,11411390409.0268,0,0.0
2004,JPN,Asia,4893116005656.56,93,52614150598.45763
2004,KAZ,Asia,43151647002.6096,8,5393955875.3262
2004,KEN,Africa,16095337093.8366,7,2299333870.5480857
2004,KGZ,Asia,2211534585.0034,0,0.0
2004,KHM,Asia,5337833248.03924,0,0.0
2004,KIR,Oceania,102367039.270481,0,0.0
2004,KNA,North America,506900000.0,0,0.0
2004,KOR,Asia,793175007858.066,52,15253365535.732038
2004,KWT,Asia,59439090600.6108,0,0.0
2004,LAO,Asia,2366398119.8821,0,0.0
2004,LBN,Asia,21159827992.0398,0,0.0
2004,LBR,Africa,897000000.0,0,0.0
2004,LBY,Africa,33122307692.3077,0,0.0
2004,LCA,North America,1066666666.66667,0,0.0
2004,LIE,Europe,3454362685.96703,0,0.0
2004,LKA,Asia,20662525941.2985,0,0.0
2004,LSO,Africa,1511236655.52047,0,0.0
2004,LTU,Europe,22627507451.5648,3,7542502483.854934
2004,LUX,Europe,35064843792.8993,0,0.0
2004,LVA,Europe,14435700533.368,4,3608925133.342
2004,MAR,Africa,59626020162.3816,3,19875340054.1272
2004,MCO,Europe,4137913500.0,0,0.0
2004,MDA,Europe,2598249555.89984,0,0.0
2004,MDG,Africa,5064732715.72615,0,0.0
2004,MDV,Asia,1226829562.5,0,0.0
2004,MEX,North America,782240601984.76,4,195560150496.19
2004,MKD,Europe,5682788267.12865,0,0.0
2004,MLI,Africa,5454249122.71389,0,0.0
2004,MLT,Europe,6098092551.07125,0,0.0
2004,MMR,Asia,9390855297.73553,0,0.0
2004,MNG,Asia,1992066808.09598,1,1992066808.09598
2004,MOZ,Africa,7631120533.36168,0,0.0
2004,MRT,Africa,2362501023.24249,0,0.0
2004,MUS,Africa,6578844486.06288,0,0.0
2004,MWI,Africa,3476094498.87517,0,0.0
2004,MYS,Asia,124749473684.211,0,0.0
2004,NAM,Africa,6609198832.76313,0,0.0
2004,NER,Africa,3760443965.72976,0,0.0
2004,NGA,Africa,136385979322.437,8,17048247415.304625
2004,NIC,North America,5795568204.64532,0,0.0
2004,NLD,Europe,658380081545.175,77,8550390669.417858
2004,NOR,Europe,264511630666.983,7,37787375809.569
2004,NPL,Asia,7273938314.71988,0,0.0
2004,NZL,Oceania,103905210084.034,6,17317535014.005665
2004,OMN,Asia,24763712873.8622,0,0.0
2004,PAK,Asia,107759683863.123,0,0.0
2004,PAN,North America,15013381700.0,0,0.0
2004,PER,South America,66768703497.5687,0,0.0
2004,PHL,Asia,95002028504.6904,0,0.0
2004,PLW,Oceania,165186200.0,0,0.0
2004,PNG,Oceania,3927157866.96465,0,0.0
2004,POL,Europe,255110181539.808,12,21259181794.984
2004,PRI,North America,80322313000.0,0,0.0
2004,PRT,Europe,189382122532.169,3,63127374177.38967
2004,PRY,South America,9624440836.29309,17,566143578.6054759
2004,QAT,Asia,31734065934.0659,0,0.0
2004,ROU,Europe,74972669056.5922,39,1922376129.6562102
2004,RUS,Europe,591016690742.798,189,3127072437.792582
2004,RWA,Africa,2375376873.10914,0,0.0
2004,SAU,Asia,258742263040.0,0,0.0
2004,SDN,Africa,26645490675.0417,0,0.0
2004,SEN,Africa,10076817278.1025,0,0.0
2004,SGP,Asia,115035498757.543,0,0.0
2004,SLB,Oceania,397557524.015659,0,0.0
2004,SLE,Africa,1448536630.88143,0,0.0
2004,SLV,North America,13724810900.0,0,0.0
2004,SMR,Europe,1723750000.0,0,0.0
2004,STP,Africa,114582561.627097,0,0.0
2004,SUR,South America,1484092538.40527,0,0.0
2004,SVK,Europe,57437444469.087,10,5743744446.9087
2004,SVN,Europe,34414784504.2352,5,6882956900.84704
2004,SWE,Europe,385118044877.465,12,32093170406.455418
2004,SWZ,Africa,2770082791.50412,0,0.0
2004,SYC,Africa,839319927.272727,0,0.0
2004,SYR,Asia,112863340757.238,1,112863340757.238
2004,TCD,Africa,4422855929.21428,0,0.0
2004,TGO,Africa,2259992642.29014,0,0.0
2004,THA,Asia,172895749632.046,8,21611968704.00575
2004,TJK,Asia,2076182460.86517,0,0.0
2004,TKM,Asia,6838351088.46688,0,0.0
2004,TLS,Oceania,440764600.0,0,0.0
2004,TON,Oceania,230657965.488586,0,0.0
2004,TTO,North America,13280275123.0354,1,13280275123.0354
2004,TUN,Africa,31183059012.4448,0,0.0
2004,TUR,Asia,408876042651.701,11,37170549331.97282
2004,TZA,Africa,16675948414.7573,0,0.0
2004,UGA,Africa,7939487473.86318,0,0.0
2004,UKR,Europe,67220154164.3166,47,1430216046.0492892
2004,URY,South America,13686329890.1191,0,0.0
2004,USA,North America,12217193198000.0,263,46453206076.04562
2004,UZB,Asia,12030023547.8807,5,2406004709.57614
2004,VCT,North America,549900170.097826,0,0.0
2004,VEN,South America,112453382329.615,2,56226691164.8075
2004,VIR,North America,3797000000.0,0,0.0
2004,VNM,Asia,45427854693.2554,0,0.0
2004,VUT,Oceania,364996869.129618,0,0.0
2004,WSM,Oceania,407749576.870663,0,0.0
2004,YEM,Asia,13872791658.5487,0,0.0
